linea;codigo;"nombre local";"motivo de fallo"
10;6287500;"SANTA ANA FOOD SERVICE SPA";"El código de local '6287500' ya existe (línea 10)."
16;6823618;"COMECIAL Y SERVICIOS PASMAR LTDA";"El código de local '6823618' ya existe (línea 16)."
17;6948480;"BROTH LOGISTIC SPA";"El código de local '6948480' ya existe (línea 17)."
18;6440767;"COMERCIALIZADORA PIRAZAN GARCIA SPA";"El código de local '6440767' ya existe (línea 18)."
19;6284976;"SALAS CONTRERAS MARIA TERESA";"El código de local '6284976' ya existe (línea 19)."
20;3307249;"PEREZ ESPINOZA RUTH MARIANA";"El código de local '3307249' ya existe (línea 20)."
21;4343774;"FUENTES ORTIZ MAMILO";"El código de local '4343774' ya existe (línea 21)."
22;7036521;"COMERCIAL USECHE LTDA";"El código de local '7036521' ya existe (línea 22)."
23;6936796;"COMERCIAL ANGELICA ORTIZ MARDONES";"El código de local '6936796' ya existe (línea 23)."
24;5000913;"PALMA VASQUEZ SUSAN CAROLINA";"El código de local '5000913' ya existe (línea 24)."
25;5462474;;"Algún campo requerido está vacío."
